"pollutant_station_code","weather_station_code","time","so2","no2","o3","co","pm10","pm25","pm25_lag1","pres","temp","humi","dewp","prec","WSPM","alert_if","hour_eps","id_eps"
"S370204",54943,"2016-12-15 07:00:00",44,NA,8,0.751,98,59,65,1030.9,-4.5,75,-8.3,0,1,0,12,61
"S370204",54943,"2016-12-15 08:00:00",69,NA,10,1.079,93,60,59,1031.3,-3,66,-8.5,0,1.6,0,13,61
"S370204",54943,"2016-12-15 09:00:00",86,NA,15,1.106,122,73,60,1031.7,-0.6,56,-8.3,0,1.4,0,14,61
"S370204",54943,"2016-12-15 10:00:00",91,NA,30,0.976,112,74,73,1031.8,1.2,47,-8.9,0,2.8,0,15,61
"S370204",54943,"2016-12-15 11:00:00",108,NA,43,1.217,80,60,74,1030.9,3.1,42,-8.6,0,2.6,0,16,61
"S370204",54943,"2016-12-15 12:00:00",93,NA,43,1.138,91,64,60,1030.1,4.2,41,-7.9,0,3.3,0,17,61
"S370204",54943,"2016-12-15 13:00:00",65,NA,56,1.049,113,80,64,1029.6,4.2,50,-5.3,0,3.2,0,18,61
"S370204",54943,"2016-12-15 14:00:00",69,NA,56,1.233,131,95,80,1029.4,4,54,-4.5,0,2.2,0,19,61
"S370204",54943,"2016-12-15 15:00:00",78,NA,64,1.388,153,117,95,1029.7,4.5,46,-6.1,0,3.1,0,20,61
"S370204",54943,"2016-12-15 16:00:00",72,NA,55,1.298,164,130,117,1030,3.8,48,-6.2,0,2.5,0,21,61
"S370204",54943,"2016-12-15 17:00:00",60,NA,32,1.128,152,125,130,1030.4,2.5,49,-7.2,0,1.4,0,22,61
"S370204",54943,"2016-12-15 18:00:00",36,NA,38,0.642,149,123,125,1031.4,1.6,60,-5.3,0,1.3,0,23,61
"S370204",54943,"2016-12-15 19:00:00",26,NA,32,0.677,119,123,123,1031.9,0.5,70,-4.3,0,1.4,0,24,61
"S370204",54943,"2016-12-15 20:00:00",24,NA,32,0.658,61,40,123,1032.4,-0.5,76,-4.2,0,0.9,0,25,61
"S370204",54943,"2016-12-15 21:00:00",18,NA,59,0.407,58,43,40,1032.7,-0.5,75,-4.4,0,1.8,0,26,61
"S370204",54943,"2016-12-15 22:00:00",16,NA,69,0.289,37,20,43,1033.4,-1.1,72,-5.5,0,1.4,0,27,61
"S370204",54943,"2016-12-15 23:00:00",16,NA,73,0.286,26,17,20,1033.6,-1.8,74,-5.8,0,0.8,0,28,61
"S370204",54943,"2016-12-16 00:00:00",15,NA,72,0.271,30,17,17,1033.5,-2.3,77,-5.8,0,1,0,29,61
"S370204",54943,"2016-12-16 01:00:00",15,NA,64,0.297,17,13,17,1033.2,-2.7,80,-5.7,0,1.1,0,30,61
"S370204",54943,"2016-12-16 02:00:00",16,NA,43,0.476,26,19,13,1033.1,-2.9,82,-5.5,0,1,0,31,61
"S370204",54943,"2016-12-16 03:00:00",18,NA,16,0.666,32,27,19,1033.1,-3.6,81,-6.4,0,0.5,0,32,61
"S370204",54943,"2016-12-16 04:00:00",18,NA,9,0.639,48,32,27,1032.7,-4.2,84,-6.5,0,0.7,0,33,61
"S370204",54943,"2016-12-16 05:00:00",18,NA,8,0.586,60,36,32,1032.4,-4.6,85,-6.7,0,0.4,0,34,61
"S370204",54853,"2016-12-16 06:00:00",17,NA,8,0.665,59,32,36,NA,NA,NA,NA,NA,NA,0,35,61
"S370204",54943,"2016-12-16 07:00:00",19,NA,8,0.856,67,45,32,1032.6,-4.9,86,-6.9,0,0.6,0,36,61
"S370204",54943,"2016-12-16 08:00:00",22,NA,10,1.896,90,52,45,1032.7,-3.5,85,-5.7,0,0.4,0,37,61
"S370204",54943,"2016-12-16 09:00:00",29,NA,14,1.669,150,79,52,1032.8,-0.6,73,-4.8,0,0.9,0,38,61
"S370204",54943,"2016-12-16 10:00:00",41,NA,23,1.163,150,64,79,1032.4,2,53,-6.6,0,0.9,0,39,61
"S370204",54943,"2016-12-16 11:00:00",29,NA,54,0.692,121,70,64,1031.3,4.7,38,-8.4,0,0.9,0,40,61
"S370204",54943,"2016-12-16 12:00:00",29,NA,50,0.294,77,34,70,1030.1,6.1,29,-10.6,0,2.7,0,41,61
"S370204",54853,"2016-12-16 13:00:00",21,NA,67,0.415,77,34,34,NA,NA,NA,NA,NA,NA,0,42,61
"S370204",54943,"2016-12-16 14:00:00",24,NA,60,0.601,46,24,34,1028.5,7.3,27,-10.5,0,3.5,0,43,61
"S370204",54943,"2016-12-16 15:00:00",24,NA,60,0.756,59,29,24,1027.9,7.4,29,-9.5,0,3.5,0,44,61
"S370204",54943,"2016-12-16 16:00:00",20,NA,65,0.739,75,35,29,1027.3,6.8,35,-7.6,0,2.6,0,45,61
"S370204",54943,"2016-12-16 17:00:00",21,NA,42,0.809,60,29,35,1027.1,5.8,44,-5.5,0,3.2,0,46,61
"S370204",54943,"2016-12-16 18:00:00",25,NA,14,1.029,86,36,29,1027.1,5.4,49,-4.5,0,2.5,0,47,61
"S370204",54943,"2016-12-16 19:00:00",26,NA,17,1.097,103,50,36,1027,5.1,41,-7.1,0,2.9,0,48,61
"S370204",54943,"2016-12-16 20:00:00",32,NA,29,1.076,103,59,50,1026.9,4.9,41,-7.3,0,2.4,0,49,61
"S370204",54943,"2016-12-16 21:00:00",38,NA,23,1.23,116,79,59,1026.9,4.4,42,-7.4,0,2.1,0,50,61
"S370204",54943,"2016-12-16 22:00:00",36,NA,23,1.151,132,93,79,1026.6,3.2,45,-7.6,0,0.7,0,51,61
"S370204",54943,"2016-12-16 23:00:00",36,NA,43,1.004,133,90,93,1026.4,3.2,46,-7.3,0,1,0,52,61
"S370204",54943,"2016-12-17 00:00:00",37,NA,47,1.02,119,80,90,1026.1,3.6,49,-6.1,0,3.4,0,53,61
"S370204",54943,"2016-12-17 01:00:00",30,NA,54,0.992,112,85,80,1025.7,3.3,54,-5.1,0,1.9,0,54,61
"S370204",54943,"2016-12-17 02:00:00",29,NA,60,1.008,107,90,85,1025.9,2.9,56,-5,0,2.1,0,55,61
"S370204",54943,"2016-12-17 03:00:00",30,NA,56,1.05,125,99,90,1025.8,2.6,56,-5.3,0,1.7,0,56,61
"S370204",54943,"2016-12-17 04:00:00",28,NA,61,0.953,131,102,99,1025.4,2,58,-5.4,0,1.3,0,57,61
"S370204",54943,"2016-12-17 05:00:00",29,NA,66,0.86,125,101,102,1025.2,1.9,61,-4.8,0,1.5,0,58,61
"S370204",54943,"2016-12-17 06:00:00",27,NA,59,0.927,127,92,101,1025.6,1.3,65,-4.6,0,1.5,0,59,61
"S370204",54943,"2016-12-17 07:00:00",28,NA,58,0.881,125,94,92,1025.7,-0.7,75,-4.6,0,0.5,0,60,61
"S370204",54943,"2016-12-17 08:00:00",31,NA,33,1.07,118,87,94,1025.8,0,74,-4.1,0,0.1,0,61,61
"S370204",54943,"2016-12-17 09:00:00",33,NA,35,1.176,144,96,87,1026.3,4,62,-2.6,0,0.8,0,62,61
"S370204",54943,"2016-12-17 10:00:00",33,NA,68,1.333,165,105,96,1026.4,7.5,50,-2.3,0,3.1,0,63,61
"S370204",54943,"2016-12-17 11:00:00",23,NA,92,0.907,120,73,105,1025.9,8.5,47,-2.2,0,2.7,0,64,61
"S370204",54943,"2016-12-17 12:00:00",22,NA,98,0.893,106,65,73,1024.7,9.5,49,-0.7,0,2.4,0,65,61
"S370204",54943,"2016-12-17 13:00:00",26,NA,101,1.066,101,69,65,1023.9,10.2,47,-0.6,0,2,0,66,61
"S370204",54943,"2016-12-17 14:00:00",33,NA,108,1.503,80,74,69,1023.7,9.9,47,-0.9,0,2.7,0,67,61
"S370204",54943,"2016-12-17 15:00:00",28,NA,107,1.348,130,97,74,1023.6,9.5,45,-1.9,0,2.5,0,68,61
"S370204",54943,"2016-12-17 16:00:00",32,NA,117,1.486,127,98,97,1023.6,8.3,60,1,0,2.6,0,69,61
"S370204",54943,"2016-12-17 17:00:00",22,NA,101,1.051,139,104,98,1023.8,7.7,64,1.3,0,1.6,0,70,61
"S370204",54943,"2016-12-17 18:00:00",20,NA,94,1.23,123,90,104,1024.1,7.9,62,1.1,0,2.8,0,71,61
"S370204",54943,"2016-12-17 19:00:00",20,NA,94,1.267,127,108,90,1024.4,8.2,62,1.3,0,3.1,0,72,61
"S370301",54922,"2016-12-14 20:00:00",58,NA,27,1.843,87,71,97,1006.2,-1.1,44,-11.8,0,1.8,0,1,62
"S370301",54922,"2016-12-14 21:00:00",138,NA,12,2.683,113,124,71,1006.1,-1.6,49,-10.9,0,1.2,0,2,62
"S370301",54922,"2016-12-14 22:00:00",122,NA,12,2.814,155,138,124,1006.2,-2.4,53,-10.7,0,2.2,0,3,62
"S370301",54922,"2016-12-14 23:00:00",84,NA,10,2.652,147,120,138,1005.8,-2.6,55,-10.4,0,0.5,0,4,62
"S370301",54922,"2016-12-15 00:00:00",73,NA,12,2.472,115,90,120,1005.8,-2.8,55,-10.6,0,1.4,0,5,62
"S370301",54922,"2016-12-15 01:00:00",67,NA,11,2.752,112,90,90,1005.4,-3.4,57,-10.7,0,0.4,0,6,62
"S370301",54922,"2016-12-15 02:00:00",73,NA,10,2.814,177,126,90,1005.6,-3.6,55,-11.3,0,0.3,0,7,62
"S370301",54922,"2016-12-15 03:00:00",111,NA,11,2.375,179,120,126,1005.5,-3.4,56,-10.9,0,0.6,0,8,62
"S370301",54922,"2016-12-15 04:00:00",110,NA,9,2.634,148,113,120,1005.2,-4.3,64,-10.1,0,1.1,0,9,62
"S370301",54922,"2016-12-15 05:00:00",116,NA,11,2.595,145,113,113,1005.4,-4.4,67,-9.6,0,1,0,10,62
"S370301",54922,"2016-12-15 06:00:00",109,NA,8,2.605,127,113,113,1006,-4.9,70,-9.5,0,0.7,0,11,62
"S370301",54922,"2016-12-15 07:00:00",84,NA,7,2.381,116,102,113,1006.6,-4.3,70,-9,0,1.3,0,12,62
"S370301",54922,"2016-12-15 08:00:00",111,NA,10,2.642,106,127,102,1006.9,-4.4,78,-7.7,0,1.2,0,13,62
"S370301",54922,"2016-12-15 09:00:00",98,NA,10,2.794,123,164,127,1007.4,-2.4,75,-6.2,0,1.3,0,14,62
"S370301",54922,"2016-12-15 10:00:00",130,NA,12,3.334,164,183,164,1007.9,-0.1,57,-7.6,0,0.4,0,15,62
"S370301",54922,"2016-12-15 11:00:00",105,NA,19,2.608,190,205,183,1007.8,1.5,55,-6.6,0,1.7,0,16,62
"S370301",54922,"2016-12-15 12:00:00",67,NA,42,2.027,205,150,205,1007,2.8,51,-6.4,0,1.8,0,17,62
"S370301",54922,"2016-12-15 13:00:00",51,NA,63,1.475,131,77,150,1006.3,3.8,52,-5.2,0,3.3,0,18,62
"S370301",54922,"2016-12-15 14:00:00",54,NA,63,1.514,117,80,77,1006,4.4,51,-4.9,0,2.8,0,19,62
"S370301",54922,"2016-12-15 15:00:00",40,NA,70,1.162,93,71,80,1006,4.6,50,-4.9,0,1.9,0,20,62
"S370301",54922,"2016-12-15 16:00:00",37,NA,67,1.139,92,65,71,1006.3,4.4,42,-7.4,0,4.9,0,21,62
"S370301",54922,"2016-12-15 17:00:00",45,NA,49,1.215,76,60,65,1006.8,3,45,-7.8,0,4.1,0,22,62
"S370301",54922,"2016-12-15 18:00:00",56,NA,23,1.41,80,63,60,1007.5,2.1,47,-8.1,0,3.1,0,23,62
"S370301",54922,"2016-12-15 19:00:00",61,NA,10,1.631,91,74,63,1008,1,50,-8.3,0,3.2,0,24,62
"S370301",54922,"2016-12-15 20:00:00",75,NA,10,1.723,100,70,74,1008.4,0.8,46,-9.5,0,1.8,0,25,62
"S370301",54922,"2016-12-15 21:00:00",70,NA,10,1.676,92,65,70,1008.8,0.2,48,-9.5,0,0.8,0,26,62
"S370301",54922,"2016-12-15 22:00:00",70,NA,11,1.604,93,54,65,1009.1,-0.6,51,-9.5,0,0.4,0,27,62
"S370301",54922,"2016-12-15 23:00:00",80,NA,9,1.766,94,71,54,1009.3,-0.9,51,-9.8,0,0.6,0,28,62
"S370301",54922,"2016-12-16 00:00:00",74,NA,9,1.977,110,77,71,1009,-1.2,50,-10.3,0,1.2,0,29,62
"S370301",54922,"2016-12-16 01:00:00",95,NA,9,2.173,141,95,77,1009,-2.3,55,-10.1,0,0.2,0,30,62
"S370301",54922,"2016-12-16 02:00:00",99,NA,NA,1.94,137,81,95,1009.1,-3.5,63,-9.5,0,0.6,0,31,62
"S370301",54922,"2016-12-16 03:00:00",141,NA,12,1.691,129,86,81,1009,-3.7,65,-9.3,0,0.9,0,32,62
"S370301",54922,"2016-12-16 04:00:00",113,NA,NA,1.697,124,67,86,1008.3,-4.4,77,-7.8,0,1.1,0,33,62
"S370301",54922,"2016-12-16 05:00:00",101,NA,10,1.586,92,54,67,1008.1,-5.1,82,-7.7,0,0.1,0,34,62
"S370301",54824,"2016-12-16 06:00:00",126,NA,NA,1.636,87,58,54,NA,NA,NA,NA,NA,NA,0,35,62
"S370301",54922,"2016-12-16 07:00:00",122,NA,9,1.931,90,74,58,1008.3,-5.8,83,-8.2,0,1.8,0,36,62
"S370301",54922,"2016-12-16 08:00:00",92,NA,12,2.015,106,67,74,1008.5,-5.3,81,-8,0,1.5,0,37,62
"S370301",54922,"2016-12-16 09:00:00",113,NA,19,2.119,104,84,67,1008.4,-2.1,69,-7,0,0.9,0,38,62
"S370301",54922,"2016-12-16 10:00:00",76,NA,34,1.725,96,64,84,1008.2,0.9,53,-7.6,0,0.9,0,39,62
"S370301",54922,"2016-12-16 11:00:00",69,NA,44,1.538,92,63,64,1007.2,3.3,44,-7.8,0,1.6,0,40,62
"S370301",54922,"2016-12-16 12:00:00",64,NA,51,1.558,97,70,63,1005.8,5.5,30,-10.7,0,2.9,0,41,62
"S370301",54824,"2016-12-16 13:00:00",49,NA,57,1.367,91,59,70,NA,NA,NA,NA,NA,NA,0,42,62
"S370301",54922,"2016-12-16 14:00:00",48,NA,62,1.387,73,58,59,1003.9,7.3,32,-8.3,0,3.7,0,43,62
"S370301",54922,"2016-12-16 15:00:00",56,NA,65,1.536,87,90,58,1003.2,7.6,30,-8.9,0,4.1,0,44,62
"S370301",54922,"2016-12-16 16:00:00",67,NA,57,1.458,144,110,90,1002.7,7.1,31,-8.9,0,2.3,0,45,62
"S370301",54922,"2016-12-16 17:00:00",66,NA,46,1.531,142,102,110,1002.5,5,39,-7.8,0,2.8,0,46,62
"S370301",54922,"2016-12-16 18:00:00",70,NA,44,1.763,134,100,102,1002.5,3.5,42,-8.2,0,2.5,0,47,62
"S370301",54922,"2016-12-16 19:00:00",65,NA,52,1.577,116,101,100,1002.6,4.1,39,-8.6,0,1.2,0,48,62
"S370301",54922,"2016-12-16 20:00:00",66,NA,50,1.628,118,115,101,1002.7,3.6,45,-7.2,0,2,0,49,62
"S370301",54922,"2016-12-16 21:00:00",62,NA,56,1.681,134,130,115,1002.3,2.9,51,-6.3,0,1.7,0,50,62
"S370301",54922,"2016-12-16 22:00:00",59,NA,59,1.673,148,139,130,1002.2,2.3,54,-6.1,0,1.3,0,51,62
"S370301",54922,"2016-12-16 23:00:00",60,NA,61,1.685,142,143,139,1002.2,1.8,60,-5.2,0,0.3,0,52,62
"S370301",54922,"2016-12-17 00:00:00",56,NA,64,1.672,136,139,143,1001.9,1.6,66,-4.1,0,1.6,0,53,62
"S370301",54922,"2016-12-17 01:00:00",60,NA,60,1.712,152,154,139,1001.7,2,67,-3.5,0,2.7,0,54,62
"S370301",54922,"2016-12-17 02:00:00",49,NA,59,1.758,178,141,154,1001.4,2.1,64,-4,0,1.9,0,55,62
"S370301",54922,"2016-12-17 03:00:00",51,NA,61,1.57,167,136,141,1001.4,0.6,68,-4.6,0,1.6,0,56,62
"S370301",54922,"2016-12-17 04:00:00",57,NA,52,1.815,152,136,136,1001,0.3,66,-5.3,0,1,0,57,62
"S370301",54922,"2016-12-17 05:00:00",55,NA,59,1.848,136,122,136,1000.2,-0.1,73,-4.4,0,1.4,0,58,62
"S370301",54922,"2016-12-17 06:00:00",53,NA,63,1.749,132,111,122,999.9,0.8,64,-5.2,0,1.4,0,59,62
"S370301",54922,"2016-12-17 07:00:00",46,NA,67,1.691,112,106,111,1000.1,-0.8,73,-5,0,1.5,0,60,62
"S370301",54922,"2016-12-17 08:00:00",62,NA,65,1.739,107,102,106,1000,3.6,50,-5.9,0,1.5,0,61,62
"S370301",54922,"2016-12-17 09:00:00",61,NA,68,1.708,98,100,102,1000.4,5.3,50,-4.3,0,1.2,0,62,62
"S370301",54922,"2016-12-17 10:00:00",52,NA,68,1.632,90,80,100,1000.4,7.6,40,-5.2,0,2.3,0,63,62
"S370301",54922,"2016-12-17 11:00:00",51,NA,69,1.647,87,81,80,1000,9,37,-4.9,0,5.8,0,64,62
"S370301",54922,"2016-12-17 12:00:00",42,NA,79,1.46,96,75,81,999.2,9.3,37,-4.7,0,5.7,0,65,62
"S370301",54922,"2016-12-17 13:00:00",35,NA,90,1.517,107,72,75,998.4,9.5,37,-4.5,0,5.3,0,66,62
"S370301",54922,"2016-12-17 14:00:00",32,NA,99,1.423,114,77,72,997.6,9.6,35,-5.1,0,3.8,0,67,62
"S370301",54922,"2016-12-17 15:00:00",34,NA,96,1.368,113,85,77,997.5,10.2,34,-5,0,4.2,0,68,62
"S370301",54922,"2016-12-17 16:00:00",33,NA,96,1.33,111,77,85,997.5,9.1,39,-4.1,0,2.5,0,69,62
"S370301",54922,"2016-12-17 17:00:00",52,NA,74,1.47,104,96,77,997.5,8.1,42,-4.1,0,3.3,0,70,62
"S370301",54922,"2016-12-17 18:00:00",72,NA,49,1.834,119,99,96,997.9,5.8,54,-2.8,0,3.4,0,71,62
"S370301",54922,"2016-12-17 19:00:00",75,NA,59,1.755,128,99,99,998.6,5.1,56,-3,0,3.2,0,72,62
"S370303",54922,"2016-12-14 20:00:00",91,NA,16,1.18,90,50,50,1006.2,-1.1,44,-11.8,0,1.8,0,1,63
"S370303",54922,"2016-12-14 21:00:00",87,NA,15,1.214,105,65,50,1006.1,-1.6,49,-10.9,0,1.2,0,2,63
"S370303",54922,"2016-12-14 22:00:00",72,NA,15,1.359,98,65,65,1006.2,-2.4,53,-10.7,0,2.2,0,3,63
"S370303",54922,"2016-12-14 23:00:00",79,NA,16,1.446,100,66,65,1005.8,-2.6,55,-10.4,0,0.5,0,4,63
"S370303",54922,"2016-12-15 00:00:00",59,NA,15,1.466,107,73,66,1005.8,-2.8,55,-10.6,0,1.4,0,5,63
"S370303",54922,"2016-12-15 01:00:00",49,NA,16,1.656,111,78,73,1005.4,-3.4,57,-10.7,0,0.4,0,6,63
"S370303",54922,"2016-12-15 02:00:00",115,NA,16,2.286,130,81,78,1005.6,-3.6,55,-11.3,0,0.3,0,7,63
"S370303",54922,"2016-12-15 03:00:00",149,NA,NA,2.651,162,106,81,1005.5,-3.4,56,-10.9,0,0.6,0,8,63
"S370303",54922,"2016-12-15 04:00:00",122,NA,NA,2.889,169,114,106,1005.2,-4.3,64,-10.1,0,1.1,0,9,63
"S370303",54922,"2016-12-15 05:00:00",107,NA,NA,2.668,201,124,114,1005.4,-4.4,67,-9.6,0,1,0,10,63
"S370303",54922,"2016-12-15 06:00:00",114,NA,NA,2.562,198,119,124,1006,-4.9,70,-9.5,0,0.7,0,11,63
"S370303",54922,"2016-12-15 07:00:00",139,NA,NA,2.85,201,130,119,1006.6,-4.3,70,-9,0,1.3,0,12,63
"S370303",54922,"2016-12-15 08:00:00",170,NA,NA,3.205,225,149,130,1006.9,-4.4,78,-7.7,0,1.2,0,13,63
"S370303",54922,"2016-12-15 09:00:00",137,NA,NA,2.79,287,182,149,1007.4,-2.4,75,-6.2,0,1.3,0,14,63
"S370303",54922,"2016-12-15 10:00:00",131,NA,NA,2.706,255,157,182,1007.9,-0.1,57,-7.6,0,0.4,0,15,63
"S370303",54922,"2016-12-15 11:00:00",139,NA,19,2.936,256,171,157,1007.8,1.5,55,-6.6,0,1.7,0,16,63
"S370303",54922,"2016-12-15 12:00:00",99,NA,39,2.488,245,170,171,1007,2.8,51,-6.4,0,1.8,0,17,63
"S370303",54922,"2016-12-15 13:00:00",49,NA,70,1.462,164,112,170,1006.3,3.8,52,-5.2,0,3.3,0,18,63
"S370303",54922,"2016-12-15 14:00:00",35,NA,74,1.265,92,62,112,1006,4.4,51,-4.9,0,2.8,0,19,63
"S370303",54922,"2016-12-15 15:00:00",35,NA,76,1.32,85,58,62,1006,4.6,50,-4.9,0,1.9,0,20,63
"S370303",54922,"2016-12-15 16:00:00",29,NA,63,1.189,82,58,58,1006.3,4.4,42,-7.4,0,4.9,0,21,63
"S370303",54922,"2016-12-15 17:00:00",33,NA,36,1.401,62,39,58,1006.8,3,45,-7.8,0,4.1,0,22,63
"S370303",54922,"2016-12-15 18:00:00",39,NA,19,1.608,76,48,39,1007.5,2.1,47,-8.1,0,3.1,0,23,63
"S370303",54922,"2016-12-15 19:00:00",44,NA,18,1.645,90,58,48,1008,1,50,-8.3,0,3.2,0,24,63
"S370303",54922,"2016-12-15 20:00:00",52,NA,18,1.788,97,64,58,1008.4,0.8,46,-9.5,0,1.8,0,25,63
"S370303",54922,"2016-12-15 21:00:00",48,NA,NA,1.865,94,62,64,1008.8,0.2,48,-9.5,0,0.8,0,26,63
"S370303",54922,"2016-12-15 22:00:00",44,NA,NA,2.045,90,60,62,1009.1,-0.6,51,-9.5,0,0.4,0,27,63
"S370303",54922,"2016-12-15 23:00:00",54,NA,NA,2.079,109,75,60,1009.3,-0.9,51,-9.8,0,0.6,0,28,63
"S370303",54922,"2016-12-16 00:00:00",53,NA,NA,1.967,129,79,75,1009,-1.2,50,-10.3,0,1.2,0,29,63
"S370303",54922,"2016-12-16 01:00:00",54,NA,NA,1.939,127,78,79,1009,-2.3,55,-10.1,0,0.2,0,30,63
"S370303",54922,"2016-12-16 02:00:00",76,NA,NA,2.262,136,86,78,1009.1,-3.5,63,-9.5,0,0.6,0,31,63
"S370303",54922,"2016-12-16 03:00:00",117,NA,NA,2.561,163,97,86,1009,-3.7,65,-9.3,0,0.9,0,32,63
"S370303",54922,"2016-12-16 04:00:00",153,NA,NA,2.601,193,119,97,1008.3,-4.4,77,-7.8,0,1.1,0,33,63
"S370303",54922,"2016-12-16 05:00:00",97,NA,NA,2.186,189,116,119,1008.1,-5.1,82,-7.7,0,0.1,0,34,63
"S370303",54830,"2016-12-16 06:00:00",124,NA,NA,2.132,168,91,116,NA,NA,NA,NA,NA,NA,0,35,63
"S370303",54922,"2016-12-16 07:00:00",212,NA,NA,2.23,162,94,91,1008.3,-5.8,83,-8.2,0,1.8,0,36,63
"S370303",54922,"2016-12-16 08:00:00",219,NA,NA,2.223,210,128,94,1008.5,-5.3,81,-8,0,1.5,0,37,63
"S370303",54922,"2016-12-16 09:00:00",124,NA,20,2.092,185,103,128,1008.4,-2.1,69,-7,0,0.9,0,38,63
"S370303",54922,"2016-12-16 10:00:00",162,NA,23,2.172,176,97,103,1008.2,0.9,53,-7.6,0,0.9,0,39,63
"S370303",54922,"2016-12-16 11:00:00",162,NA,35,1.816,209,112,97,1007.2,3.3,44,-7.8,0,1.6,0,40,63
"S370303",54922,"2016-12-16 12:00:00",76,NA,54,1.498,158,82,112,1005.8,5.5,30,-10.7,0,2.9,0,41,63
"S370303",54830,"2016-12-16 13:00:00",73,NA,62,1.506,117,55,82,NA,NA,NA,NA,NA,NA,0,42,63
"S370303",54922,"2016-12-16 14:00:00",75,NA,65,1.537,115,58,55,1003.9,7.3,32,-8.3,0,3.7,0,43,63
"S370303",54922,"2016-12-16 15:00:00",64,NA,69,1.682,104,54,58,1003.2,7.6,30,-8.9,0,4.1,0,44,63
"S370303",54922,"2016-12-16 16:00:00",69,NA,65,1.831,106,55,54,1002.7,7.1,31,-8.9,0,2.3,0,45,63
"S370303",54922,"2016-12-16 17:00:00",80,NA,52,1.723,137,82,55,1002.5,5,39,-7.8,0,2.8,0,46,63
"S370303",54922,"2016-12-16 18:00:00",87,NA,37,1.897,149,89,82,1002.5,3.5,42,-8.2,0,2.5,0,47,63
"S370303",54922,"2016-12-16 19:00:00",85,NA,45,1.745,156,92,89,1002.6,4.1,39,-8.6,0,1.2,0,48,63
"S370303",54922,"2016-12-16 20:00:00",80,NA,51,1.652,145,87,92,1002.7,3.6,45,-7.2,0,2,0,49,63
"S370303",54922,"2016-12-16 21:00:00",81,NA,50,1.728,144,94,87,1002.3,2.9,51,-6.3,0,1.7,0,50,63
"S370303",54922,"2016-12-16 22:00:00",69,NA,49,1.422,154,104,94,1002.2,2.3,54,-6.1,0,1.3,0,51,63
"S370303",54922,"2016-12-16 23:00:00",63,NA,53,1.144,165,109,104,1002.2,1.8,60,-5.2,0,0.3,0,52,63
"S370303",54922,"2016-12-17 00:00:00",63,NA,49,1.174,159,114,109,1001.9,1.6,66,-4.1,0,1.6,0,53,63
"S370303",54922,"2016-12-17 01:00:00",57,NA,57,1.422,169,116,114,1001.7,2,67,-3.5,0,2.7,0,54,63
"S370303",54922,"2016-12-17 02:00:00",73,NA,57,1.612,163,117,116,1001.4,2.1,64,-4,0,1.9,0,55,63
"S370303",54922,"2016-12-17 03:00:00",74,NA,57,1.656,170,122,117,1001.4,0.6,68,-4.6,0,1.6,0,56,63
"S370303",54922,"2016-12-17 04:00:00",71,NA,61,1.645,161,121,122,1001,0.3,66,-5.3,0,1,0,57,63
"S370303",54922,"2016-12-17 05:00:00",100,NA,45,1.796,151,111,121,1000.2,-0.1,73,-4.4,0,1.4,0,58,63
"S370303",54922,"2016-12-17 06:00:00",86,NA,52,1.825,167,122,111,999.9,0.8,64,-5.2,0,1.4,0,59,63
"S370303",54922,"2016-12-17 07:00:00",107,NA,39,1.876,152,111,122,1000.1,-0.8,73,-5,0,1.5,0,60,63
"S370303",54922,"2016-12-17 08:00:00",97,NA,53,1.762,172,121,111,1000,3.6,50,-5.9,0,1.5,0,61,63
"S370303",54922,"2016-12-17 09:00:00",105,NA,31,2.095,145,100,121,1000.4,5.3,50,-4.3,0,1.2,0,62,63
"S370303",54922,"2016-12-17 10:00:00",101,NA,50,1.854,175,116,100,1000.4,7.6,40,-5.2,0,2.3,0,63,63
"S370303",54922,"2016-12-17 11:00:00",72,NA,76,1.658,154,95,116,1000,9,37,-4.9,0,5.8,0,64,63
"S370303",54922,"2016-12-17 12:00:00",69,NA,86,1.739,114,72,95,999.2,9.3,37,-4.7,0,5.7,0,65,63
"S370303",54922,"2016-12-17 13:00:00",72,NA,92,1.808,108,74,72,998.4,9.5,37,-4.5,0,5.3,0,66,63
"S370303",54922,"2016-12-17 14:00:00",73,NA,96,1.792,115,75,74,997.6,9.6,35,-5.1,0,3.8,0,67,63
"S370303",54922,"2016-12-17 15:00:00",57,NA,98,1.603,110,67,75,997.5,10.2,34,-5,0,4.2,0,68,63
"S370303",54922,"2016-12-17 16:00:00",60,NA,96,1.634,113,68,67,997.5,9.1,39,-4.1,0,2.5,0,69,63
"S370303",54922,"2016-12-17 17:00:00",74,NA,83,1.662,123,78,68,997.5,8.1,42,-4.1,0,3.3,0,70,63
"S370303",54922,"2016-12-17 18:00:00",84,NA,64,1.77,124,84,78,997.9,5.8,54,-2.8,0,3.4,0,71,63
"S370303",54922,"2016-12-17 19:00:00",102,NA,40,2.033,140,83,84,998.6,5.1,56,-3,0,3.2,0,72,63
"S370705",54848,"2016-12-14 20:00:00",16,NA,29,0.621,48,21,17,1021,-2,67,-7.3,0,1.2,0,1,64
"S370705",54848,"2016-12-14 21:00:00",17,NA,29,0.556,53,29,21,1021,-2.2,68,-7.3,0,1.9,0,2,64
"S370705",54848,"2016-12-14 22:00:00",44,NA,17,0.696,42,17,29,1020.9,-2.5,70,-7.2,0,1.3,0,3,64
"S370705",54848,"2016-12-14 23:00:00",29,NA,23,0.684,58,34,17,1020.8,-2.8,71,-7.3,0,2,0,4,64
