unit,time,age,asfr,treat
Hungary,1963,25,0.12639,0
Hungary,1963,26,0.11318,0
Hungary,1963,27,0.0996,0
Hungary,1963,28,0.08841,0
Hungary,1963,29,0.07685,0
Hungary,1963,30,0.06638,0
Hungary,1963,31,0.05639,0
Hungary,1963,32,0.04695,0
Hungary,1963,33,0.03952,0
Hungary,1963,34,0.03442,0
Hungary,1963,35,0.02943,0
Hungary,1963,36,0.02489,0
Hungary,1963,37,0.02041,0
Hungary,1963,38,0.0177,0
Hungary,1963,39,0.01339,0
Hungary,1963,40,0.01016,0
Hungary,1963,41,0.00738,0
Hungary,1963,42,0.00532,0
Hungary,1963,43,0.00372,0
Hungary,1963,44,0.00141,0
Hungary,1963,45,0.00058,0
Hungary,1963,46,0.00052,0
Hungary,1963,47,0.00028,0
Hungary,1963,48,6e-05,0
Hungary,1963,49,1e-05,0
Hungary,1963,50,0.00013,0
Hungary,1963,51,0.0,0
Hungary,1963,52,0.0,0
Hungary,1963,53,0.0,0
Hungary,1963,54,0.0,0
Hungary,1963,55,0.0,0
Hungary,1964,12,0.0,0
Hungary,1964,13,8e-05,0
Hungary,1964,14,0.00111,0
Hungary,1964,15,0.00366,0
Hungary,1964,16,0.01177,0
Hungary,1964,17,0.03076,0
Hungary,1964,18,0.06731,0
Hungary,1964,19,0.10602,0
Hungary,1964,20,0.13973,0
Hungary,1964,21,0.14995,0
Hungary,1964,22,0.15382,0
Hungary,1964,23,0.14535,0
Hungary,1964,24,0.13848,0
Hungary,1964,25,0.12626,0
Hungary,1964,26,0.11582,0
Hungary,1964,27,0.10187,0
Hungary,1964,28,0.0882,0
Hungary,1964,29,0.07577,0
Hungary,1964,30,0.06583,0
Hungary,1964,31,0.05708,0
Hungary,1964,32,0.0457,0
Hungary,1964,33,0.0395,0
Hungary,1964,34,0.03353,0
Hungary,1964,35,0.02744,0
Hungary,1964,36,0.02275,0
Hungary,1964,37,0.01918,0
Hungary,1964,38,0.01448,0
Hungary,1964,39,0.01238,0
Hungary,1964,40,0.00936,0
Hungary,1964,41,0.00693,0
Hungary,1964,42,0.00488,0
Hungary,1964,43,0.00319,0
Hungary,1964,44,0.00177,0
Hungary,1964,45,0.00097,0
Hungary,1964,46,0.00045,0
Hungary,1964,47,0.00013,0
Hungary,1964,48,7e-05,0
Hungary,1964,49,5e-05,0
Hungary,1964,50,9e-05,0
Hungary,1964,51,0.0,0
Hungary,1964,52,0.0,0
Hungary,1964,53,0.0,0
Hungary,1964,54,0.0,0
Hungary,1964,55,0.0,0
Hungary,1965,12,0.0,0
Hungary,1965,13,6e-05,0
Hungary,1965,14,0.00101,0
Hungary,1965,15,0.00385,0
Hungary,1965,16,0.01215,0
Hungary,1965,17,0.03331,0
Hungary,1965,18,0.06553,0
Hungary,1965,19,0.11337,0
Hungary,1965,20,0.1401,0
Hungary,1965,21,0.15692,0
Hungary,1965,22,0.15591,0
Hungary,1965,23,0.14979,0
Hungary,1965,24,0.13616,0
Hungary,1965,25,0.12687,0
Hungary,1965,26,0.11123,0
Hungary,1965,27,0.10101,0
Hungary,1965,28,0.08953,0
Hungary,1965,29,0.07687,0
Hungary,1965,30,0.06693,0
Hungary,1965,31,0.05521,0
Hungary,1965,32,0.04642,0
Hungary,1965,33,0.03862,0
Hungary,1965,34,0.03283,0
Hungary,1965,35,0.0269,0
Hungary,1965,36,0.02129,0
Hungary,1965,37,0.01746,0
Hungary,1965,38,0.0148,0
Hungary,1965,39,0.0113,0
Hungary,1965,40,0.00904,0
Hungary,1965,41,0.0063,0
Hungary,1965,42,0.00412,0
Hungary,1965,43,0.0027,0
Hungary,1965,44,0.00184,0
Hungary,1965,45,0.00097,0
Hungary,1965,46,0.0004,0
Hungary,1965,47,3e-05,0
Hungary,1965,48,8e-05,0
Hungary,1965,49,0.0,0
Hungary,1965,50,0.00013,0
Hungary,1965,51,0.0,0
Hungary,1965,52,0.0,0
Hungary,1965,53,0.0,0
Hungary,1965,54,0.0,0
Hungary,1965,55,0.0,0
Hungary,1966,12,0.0,0
Hungary,1966,13,7e-05,0
Hungary,1966,14,0.00109,0
Hungary,1966,15,0.00389,0
Hungary,1966,16,0.01384,0
Hungary,1966,17,0.03472,0
Hungary,1966,18,0.07068,0
Hungary,1966,19,0.1154,0
Hungary,1966,20,0.14784,0
Hungary,1966,21,0.16245,0
Hungary,1966,22,0.16368,0
Hungary,1966,23,0.15178,0
Hungary,1966,24,0.14343,0
Hungary,1966,25,0.13047,0
Hungary,1966,26,0.11908,0
Hungary,1966,27,0.10566,0
Hungary,1966,28,0.09001,0
Hungary,1966,29,0.08064,0
Hungary,1966,30,0.06657,0
Hungary,1966,31,0.05767,0
Hungary,1966,32,0.04681,0
Hungary,1966,33,0.03956,0
Hungary,1966,34,0.03448,0
Hungary,1966,35,0.02724,0
Hungary,1966,36,0.02271,0
Hungary,1966,37,0.01793,0
Hungary,1966,38,0.01485,0
Hungary,1966,39,0.01111,0
Hungary,1966,40,0.00851,0
Hungary,1966,41,0.00629,0
Hungary,1966,42,0.00418,0
Hungary,1966,43,0.00284,0
Hungary,1966,44,0.00176,0
Hungary,1966,45,0.0011,0
Hungary,1966,46,0.00034,0
Hungary,1966,47,4e-05,0
Hungary,1966,48,3e-05,0
Hungary,1966,49,0.00011,0
Hungary,1966,50,9e-05,0
Hungary,1966,51,0.0,0
Hungary,1966,52,0.0,0
Hungary,1966,53,0.0,0
Hungary,1966,54,0.0,0
Hungary,1966,55,0.0,0
Hungary,1967,12,0.0,0
Hungary,1967,13,8e-05,0
Hungary,1967,14,0.00122,0
Hungary,1967,15,0.00457,0
Hungary,1967,16,0.01357,0
Hungary,1967,17,0.0369,0
Hungary,1967,18,0.07584,0
Hungary,1967,19,0.12698,0
Hungary,1967,20,0.15561,0
Hungary,1967,21,0.16817,0
Hungary,1967,22,0.16856,0
Hungary,1967,23,0.16727,0
Hungary,1967,24,0.15215,0
Hungary,1967,25,0.14069,0
Hungary,1967,26,0.12673,0
Hungary,1967,27,0.11309,0
Hungary,1967,28,0.09752,0
Hungary,1967,29,0.0865,0
Hungary,1967,30,0.07513,0
Hungary,1967,31,0.06261,0
Hungary,1967,32,0.05177,0
Hungary,1967,33,0.04306,0
Hungary,1967,34,0.03508,0
Hungary,1967,35,0.02955,0
Hungary,1967,36,0.02326,0
Hungary,1967,37,0.01954,0
Hungary,1967,38,0.0149,0
Hungary,1967,39,0.0119,0
Hungary,1967,40,0.00851,0
Hungary,1967,41,0.00578,0
Hungary,1967,42,0.00413,0
Hungary,1967,43,0.00293,0
Hungary,1967,44,0.0018,0
Hungary,1967,45,0.00084,0
Hungary,1967,46,0.00037,0
Hungary,1967,47,0.00017,0
Hungary,1967,48,8e-05,0
Hungary,1967,49,3e-05,0
Hungary,1967,50,0.00016,0
Hungary,1967,51,0.0,0
Hungary,1967,52,0.0,0
Hungary,1967,53,0.0,0
Hungary,1967,54,0.0,0
Hungary,1967,55,0.0,0
Hungary,1968,12,0.0,0
Hungary,1968,13,7e-05,0
Hungary,1968,14,0.00112,0
Hungary,1968,15,0.0043,0
Hungary,1968,16,0.01405,0
Hungary,1968,17,0.03831,0
Hungary,1968,18,0.0799,0
Hungary,1968,19,0.12855,0
Hungary,1968,20,0.16276,0
Hungary,1968,21,0.17289,0
Hungary,1968,22,0.17293,0
Hungary,1968,23,0.166,0
Hungary,1968,24,0.15696,0
Hungary,1968,25,0.14393,0
Hungary,1968,26,0.13205,0
Hungary,1968,27,0.11703,0
Hungary,1968,28,0.10316,0
Hungary,1968,29,0.08989,0
Hungary,1968,30,0.07529,0
Hungary,1968,31,0.06469,0
Hungary,1968,32,0.05341,0
Hungary,1968,33,0.04346,0
Hungary,1968,34,0.03658,0
Hungary,1968,35,0.02923,0
Hungary,1968,36,0.02407,0
Hungary,1968,37,0.01941,0
Hungary,1968,38,0.01514,0
Hungary,1968,39,0.01161,0
Hungary,1968,40,0.00866,0
Hungary,1968,41,0.00632,0
Hungary,1968,42,0.0039,0
Hungary,1968,43,0.00226,0
Hungary,1968,44,0.00134,0
Hungary,1968,45,0.00083,0
Hungary,1968,46,0.00028,0
Hungary,1968,47,0.00016,0
Hungary,1968,48,5e-05,0
Hungary,1968,49,6e-05,0
Hungary,1968,50,0.00016,0
Hungary,1968,51,0.0,0
Hungary,1968,52,0.0,0
Hungary,1968,53,0.0,0
Hungary,1968,54,0.0,0
Hungary,1968,55,0.0,0
Hungary,1969,12,0.0,0
Hungary,1969,13,0.0001,0
Hungary,1969,14,0.00137,0
Hungary,1969,15,0.00417,0
Hungary,1969,16,0.01363,0
Hungary,1969,17,0.03674,0
Hungary,1969,18,0.0802,0
Hungary,1969,19,0.13664,0
Hungary,1969,20,0.16372,0
Hungary,1969,21,0.17214,0
Hungary,1969,22,0.16871,0
Hungary,1969,23,0.16359,0
Hungary,1969,24,0.15122,0
Hungary,1969,25,0.14146,0
Hungary,1969,26,0.12542,0
Hungary,1969,27,0.11159,0
Hungary,1969,28,0.10052,0
Hungary,1969,29,0.08696,0
Hungary,1969,30,0.07417,0
Hungary,1969,31,0.06278,0
Hungary,1969,32,0.05409,0
Hungary,1969,33,0.04338,0
Hungary,1969,34,0.03557,0
Hungary,1969,35,0.02961,0
Hungary,1969,36,0.02336,0
Hungary,1969,37,0.0195,0
Hungary,1969,38,0.01473,0
Hungary,1969,39,0.01186,0
Hungary,1969,40,0.00883,0
Hungary,1969,41,0.00585,0
Hungary,1969,42,0.0043,0
Hungary,1969,43,0.00228,0
Hungary,1969,44,0.00142,0
Hungary,1969,45,0.00091,0
Hungary,1969,46,0.00027,0
Hungary,1969,47,0.00015,0
Hungary,1969,48,8e-05,0
Hungary,1969,49,4e-05,0
Hungary,1969,50,0.00036,0
Hungary,1969,51,0.0,0
Hungary,1969,52,0.0,0
Hungary,1969,53,0.0,0
Hungary,1969,54,0.0,0
Hungary,1969,55,0.0,0
Hungary,1970,12,0.0,0
Hungary,1970,13,0.0,0
Hungary,1970,14,0.002,0
Hungary,1970,15,0.00496,0
Hungary,1970,16,0.01303,0
Hungary,1970,17,0.03748,0
Hungary,1970,18,0.07937,0
Hungary,1970,19,0.1289,0
Hungary,1970,20,0.16324,0
Hungary,1970,21,0.16873,0
Hungary,1970,22,0.16708,0
Hungary,1970,23,0.15582,0
Hungary,1970,24,0.14684,0
Hungary,1970,25,0.13651,0
Hungary,1970,26,0.12364,0
Hungary,1970,27,0.11039,0
Hungary,1970,28,0.09598,0
Hungary,1970,29,0.08147,0
Hungary,1970,30,0.06983,0
Hungary,1970,31,0.06127,0
Hungary,1970,32,0.05044,0
Hungary,1970,33,0.04129,0
Hungary,1970,34,0.03505,0
Hungary,1970,35,0.02736,0
Hungary,1970,36,0.02156,0
Hungary,1970,37,0.01837,0
Hungary,1970,38,0.0141,0
Hungary,1970,39,0.01116,0
Hungary,1970,40,0.00798,0
Hungary,1970,41,0.00541,0
Hungary,1970,42,0.00418,0
Hungary,1970,43,0.00266,0
Hungary,1970,44,0.00129,0
Hungary,1970,45,0.00075,0
Hungary,1970,46,0.00033,0
Hungary,1970,47,0.00012,0
Hungary,1970,48,7e-05,0
Hungary,1970,49,4e-05,0
Hungary,1970,50,0.0,0
Hungary,1970,51,2e-05,0
Hungary,1970,52,5e-05,0
Hungary,1970,53,5e-05,0
Hungary,1970,54,2e-05,0
Hungary,1970,55,3e-05,0
Hungary,1971,12,7e-05,0
Hungary,1971,13,0.00048,0
Hungary,1971,14,0.0017,0
Hungary,1971,15,0.00571,0
Hungary,1971,16,0.01578,0
Hungary,1971,17,0.037,0
Hungary,1971,18,0.07705,0
Hungary,1971,19,0.12852,0
Hungary,1971,20,0.16056,0
Hungary,1971,21,0.16839,0
Hungary,1971,22,0.16545,0
Hungary,1971,23,0.15304,0
Hungary,1971,24,0.14219,0
Hungary,1971,25,0.13007,0
Hungary,1971,26,0.11604,0
Hungary,1971,27,0.10652,0
Hungary,1971,28,0.09298,0
Hungary,1971,29,0.07844,0
Hungary,1971,30,0.06706,0
Hungary,1971,31,0.05819,0
Hungary,1971,32,0.0493,0
Hungary,1971,33,0.04049,0
Hungary,1971,34,0.03388,0
Hungary,1971,35,0.02661,0
Hungary,1971,36,0.02275,0
Hungary,1971,37,0.01625,0
Hungary,1971,38,0.01377,0
Hungary,1971,39,0.01103,0
Hungary,1971,40,0.00787,0
Hungary,1971,41,0.00536,0
Hungary,1971,42,0.00329,0
Hungary,1971,43,0.00247,0
Hungary,1971,44,0.00131,0
Hungary,1971,45,0.00068,0
Hungary,1971,46,0.00024,0
Hungary,1971,47,0.00017,0
Hungary,1971,48,4e-05,0
Hungary,1971,49,4e-05,0
Hungary,1971,50,3e-05,0
Hungary,1971,51,0.0,0
Hungary,1971,52,2e-05,0
Hungary,1971,53,3e-05,0
Hungary,1971,54,5e-05,0
Hungary,1971,55,0.0,0
Hungary,1972,12,9e-05,0
Hungary,1972,13,0.00049,0
Hungary,1972,14,0.00165,0
Hungary,1972,15,0.00656,0
Hungary,1972,16,0.01718,0
Hungary,1972,17,0.03988,0
Hungary,1972,18,0.07351,0
Hungary,1972,19,0.12736,0
Hungary,1972,20,0.15819,0
Hungary,1972,21,0.16838,0
Hungary,1972,22,0.16648,0
Hungary,1972,23,0.15635,0
Hungary,1972,24,0.1453,0
Hungary,1972,25,0.13387,0
Hungary,1972,26,0.11803,0
Hungary,1972,27,0.1064,0
Hungary,1972,28,0.09265,0
Hungary,1972,29,0.07876,0
Hungary,1972,30,0.06605,0
Hungary,1972,31,0.05539,0
Hungary,1972,32,0.04723,0
Hungary,1972,33,0.03918,0
Hungary,1972,34,0.03078,0
Hungary,1972,35,0.02548,0
Hungary,1972,36,0.02135,0
Hungary,1972,37,0.01692,0
Hungary,1972,38,0.01405,0
Hungary,1972,39,0.01007,0
Hungary,1972,40,0.008,0
Hungary,1972,41,0.00539,0
Hungary,1972,42,0.00379,0
Hungary,1972,43,0.00229,0
Hungary,1972,44,0.0012,0
Hungary,1972,45,0.00072,0
Hungary,1972,46,0.00044,0
Hungary,1972,47,0.00015,0
Hungary,1972,48,0.00011,0
Hungary,1972,49,3e-05,0
Hungary,1972,50,1e-05,0
Hungary,1972,51,3e-05,0
Hungary,1972,52,4e-05,0
Hungary,1972,53,2e-05,0
Hungary,1972,54,3e-05,0
Hungary,1972,55,0.0,0
Hungary,1973,12,2e-05,0
Hungary,1973,13,0.00033,0
Hungary,1973,14,0.00196,0
Hungary,1973,15,0.00702,0
Hungary,1973,16,0.01838,0
Hungary,1973,17,0.04152,0
Hungary,1973,18,0.07928,0
Hungary,1973,19,0.12214,0
Hungary,1973,20,0.15106,0
Hungary,1973,21,0.16737,0
Hungary,1973,22,0.16705,0
Hungary,1973,23,0.1583,0
Hungary,1973,24,0.14823,0
Hungary,1973,25,0.13451,0
Hungary,1973,26,0.11746,0
Hungary,1973,27,0.10675,0
Hungary,1973,28,0.08908,0
Hungary,1973,29,0.08004,0
Hungary,1973,30,0.06682,0
Hungary,1973,31,0.05615,0
Hungary,1973,32,0.04668,0
Hungary,1973,33,0.03956,0
Hungary,1973,34,0.0319,0
Hungary,1973,35,0.02698,0
Hungary,1973,36,0.02177,0
Hungary,1973,37,0.01801,0
Hungary,1973,38,0.01312,0
Hungary,1973,39,0.00996,0
Hungary,1973,40,0.00712,0
Hungary,1973,41,0.00525,0
Hungary,1973,42,0.00368,0
Hungary,1973,43,0.00243,0
Hungary,1973,44,0.0013,0
Hungary,1973,45,0.00055,0
Hungary,1973,46,0.00035,0
Hungary,1973,47,0.00014,0
Hungary,1973,48,4e-05,0
Hungary,1973,49,3e-05,0
Hungary,1973,50,4e-05,0
Hungary,1973,51,3e-05,0
Hungary,1973,52,1e-05,0
Hungary,1973,53,1e-05,0
Hungary,1973,54,4e-05,0
Hungary,1973,55,0.0,0
Hungary,1974,12,5e-05,0
Hungary,1974,13,0.00044,0
Hungary,1974,14,0.00204,0
Hungary,1974,15,0.00781,0
Hungary,1974,16,0.02162,0
Hungary,1974,17,0.04891,0
Hungary,1974,18,0.08854,0
Hungary,1974,19,0.14006,0
Hungary,1974,20,0.16775,0
Hungary,1974,21,0.18602,0
Hungary,1974,22,0.19571,0
Hungary,1974,23,0.1868,0
Hungary,1974,24,0.17456,0
Hungary,1974,25,0.16349,0
Hungary,1974,26,0.1447,0
Hungary,1974,27,0.12929,0
Hungary,1974,28,0.11261,0
Hungary,1974,29,0.09576,0
Hungary,1974,30,0.08236,0
Hungary,1974,31,0.06925,0
Hungary,1974,32,0.05929,0
Hungary,1974,33,0.04627,0
Hungary,1974,34,0.04087,0
Hungary,1974,35,0.03039,0
Hungary,1974,36,0.02406,0
Hungary,1974,37,0.01915,0
Hungary,1974,38,0.01536,0
Hungary,1974,39,0.01153,0
Hungary,1974,40,0.00839,0
Hungary,1974,41,0.00631,0
Hungary,1974,42,0.00386,0
Hungary,1974,43,0.0023,0
Hungary,1974,44,0.00152,0
Hungary,1974,45,0.00052,0
Hungary,1974,46,0.00032,0
Hungary,1974,47,0.00012,0
Hungary,1974,48,3e-05,0
Hungary,1974,49,8e-05,0
Hungary,1974,50,1e-05,0
Hungary,1974,51,0.0,0
Hungary,1974,52,0.0,0
Hungary,1974,53,0.0,0
Hungary,1974,54,0.0,0
Hungary,1974,55,0.0,0
Hungary,1975,12,5e-05,0
Hungary,1975,13,0.00039,0
Hungary,1975,14,0.00253,0
Hungary,1975,15,0.00927,0
Hungary,1975,16,0.02448,0
Hungary,1975,17,0.05551,0
Hungary,1975,18,0.10181,0
Hungary,1975,19,0.14541,0
Hungary,1975,20,0.17465,0
Hungary,1975,21,0.18433,0
Hungary,1975,22,0.19214,0
Hungary,1975,23,0.19274,0
Hungary,1975,24,0.18009,0
Hungary,1975,25,0.16845,0
Hungary,1975,26,0.1518,0
Hungary,1975,27,0.13316,0
Hungary,1975,28,0.11451,0
Hungary,1975,29,0.10196,0
Hungary,1975,30,0.08546,0
Hungary,1975,31,0.07328,0
Hungary,1975,32,0.0612,0
Hungary,1975,33,0.05035,0
Hungary,1975,34,0.03855,0
Hungary,1975,35,0.03168,0
Hungary,1975,36,0.02507,0
Hungary,1975,37,0.01881,0
Hungary,1975,38,0.01486,0
Hungary,1975,39,0.01086,0
Hungary,1975,40,0.00852,0
Hungary,1975,41,0.00567,0
Hungary,1975,42,0.00387,0
Hungary,1975,43,0.00189,0
Hungary,1975,44,0.00126,0
Hungary,1975,45,0.00075,0
Hungary,1975,46,0.00016,0
Hungary,1975,47,6e-05,0
Hungary,1975,48,5e-05,0
Hungary,1975,49,1e-05,0
Hungary,1975,50,0.0,0
Hungary,1975,51,3e-05,0
Hungary,1975,52,0.0,0
Hungary,1975,53,0.0,0
Hungary,1975,54,0.0,0
Hungary,1975,55,0.0,0
Ireland,1956,12,0.0,0
Ireland,1956,13,0.0,0
Ireland,1956,14,0.0,0
Ireland,1956,15,0.00092,0
Ireland,1956,16,0.00325,0
Ireland,1956,17,0.00712,0
Ireland,1956,18,0.01403,0
Ireland,1956,19,0.02793,0
Ireland,1956,20,0.0449,0
Ireland,1956,21,0.06102,0
Ireland,1956,22,0.08222,0
Ireland,1956,23,0.11462,0
Ireland,1956,24,0.1351,0
Ireland,1956,25,0.15592,0
Ireland,1956,26,0.17553,0
Ireland,1956,27,0.18574,0
Ireland,1956,28,0.19278,0
Ireland,1956,29,0.2043,0
Ireland,1956,30,0.20451,0
Ireland,1956,31,0.19215,0
Ireland,1956,32,0.1941,0
Ireland,1956,33,0.18997,0
Ireland,1956,34,0.17851,0
Ireland,1956,35,0.17111,0
Ireland,1956,36,0.15629,0
Ireland,1956,37,0.14115,0
Ireland,1956,38,0.13072,0
Ireland,1956,39,0.12058,0
Ireland,1956,40,0.09364,0
Ireland,1956,41,0.06973,0
Ireland,1956,42,0.05255,0
Ireland,1956,43,0.03055,0
Ireland,1956,44,0.02091,0
Ireland,1956,45,0.01135,0
Ireland,1956,46,0.00363,0
Ireland,1956,47,0.00221,0
Ireland,1956,48,0.00085,0
Ireland,1956,49,0.00066,0
Ireland,1956,50,0.0,0
Ireland,1956,51,0.0,0
Ireland,1956,52,0.0,0
Ireland,1956,53,0.0,0
Ireland,1956,54,0.0,0
Ireland,1956,55,0.0,0
Ireland,1957,12,0.0,0
Ireland,1957,13,0.0,0
Ireland,1957,14,0.0,0
Ireland,1957,15,0.00114,0
Ireland,1957,16,0.00222,0
Ireland,1957,17,0.00795,0
Ireland,1957,18,0.01579,0
Ireland,1957,19,0.02699,0
Ireland,1957,20,0.04575,0
Ireland,1957,21,0.0643,0
Ireland,1957,22,0.08691,0
Ireland,1957,23,0.10997,0
Ireland,1957,24,0.13996,0
Ireland,1957,25,0.15922,0
Ireland,1957,26,0.17771,0
Ireland,1957,27,0.18477,0
Ireland,1957,28,0.19518,0
Ireland,1957,29,0.21125,0
Ireland,1957,30,0.21367,0
Ireland,1957,31,0.1983,0
Ireland,1957,32,0.19795,0
Ireland,1957,33,0.2011,0
Ireland,1957,34,0.18885,0
Ireland,1957,35,0.17604,0
Ireland,1957,36,0.16078,0
Ireland,1957,37,0.15192,0
Ireland,1957,38,0.13065,0
Ireland,1957,39,0.11264,0
Ireland,1957,40,0.10032,0
Ireland,1957,41,0.07178,0
Ireland,1957,42,0.05567,0
Ireland,1957,43,0.03742,0
Ireland,1957,44,0.0223,0
Ireland,1957,45,0.01053,0
Ireland,1957,46,0.00551,0
Ireland,1957,47,0.00229,0
Ireland,1957,48,0.00051,0
Ireland,1957,49,0.0006,0
Ireland,1957,50,0.0,0
Ireland,1957,51,0.0,0
Ireland,1957,52,0.0,0
Ireland,1957,53,0.0,0
Ireland,1957,54,0.0,0
Ireland,1957,55,0.0,0
Ireland,1958,12,0.0,0
Ireland,1958,13,0.0,0
Ireland,1958,14,0.0,0
Ireland,1958,15,0.00098,0
Ireland,1958,16,0.00237,0
Ireland,1958,17,0.00597,0
Ireland,1958,18,0.01283,0
Ireland,1958,19,0.02442,0
Ireland,1958,20,0.04119,0
Ireland,1958,21,0.06513,0
Ireland,1958,22,0.08962,0
Ireland,1958,23,0.11158,0
Ireland,1958,24,0.13911,0
Ireland,1958,25,0.16344,0
Ireland,1958,26,0.17952,0
Ireland,1958,27,0.19176,0
Ireland,1958,28,0.19862,0
Ireland,1958,29,0.20956,0
Ireland,1958,30,0.22008,0
Ireland,1958,31,0.20213,0
Ireland,1958,32,0.19799,0
Ireland,1958,33,0.19843,0
Ireland,1958,34,0.18193,0
Ireland,1958,35,0.17216,0
Ireland,1958,36,0.16281,0
Ireland,1958,37,0.14427,0
Ireland,1958,38,0.13501,0
Ireland,1958,39,0.11424,0
Ireland,1958,40,0.09105,0
Ireland,1958,41,0.07147,0
Ireland,1958,42,0.04982,0
Ireland,1958,43,0.03406,0
Ireland,1958,44,0.02249,0
Ireland,1958,45,0.01126,0
Ireland,1958,46,0.00544,0
Ireland,1958,47,0.003,0
Ireland,1958,48,0.00049,0
Ireland,1958,49,0.00072,0
Ireland,1958,50,0.0,0
Ireland,1958,51,0.0,0
Ireland,1958,52,0.0,0
Ireland,1958,53,0.0,0
Ireland,1958,54,0.0,0
Ireland,1958,55,0.0,0
Ireland,1959,12,0.0,0
Ireland,1959,13,0.0,0
Ireland,1959,14,0.0,0
Ireland,1959,15,0.00096,0
Ireland,1959,16,0.00274,0
Ireland,1959,17,0.00609,0
Ireland,1959,18,0.0131,0
Ireland,1959,19,0.02666,0
Ireland,1959,20,0.04413,0
Ireland,1959,21,0.0705,0
Ireland,1959,22,0.09824,0
Ireland,1959,23,0.1259,0
Ireland,1959,24,0.14655,0
Ireland,1959,25,0.16286,0
Ireland,1959,26,0.19962,0
Ireland,1959,27,0.197,0
Ireland,1959,28,0.20369,0
Ireland,1959,29,0.22148,0
Ireland,1959,30,0.21834,0
Ireland,1959,31,0.2033,0
Ireland,1959,32,0.20976,0
Ireland,1959,33,0.19881,0
Ireland,1959,34,0.19004,0
Ireland,1959,35,0.1801,0
Ireland,1959,36,0.16747,0
Ireland,1959,37,0.15018,0
Ireland,1959,38,0.13949,0
Ireland,1959,39,0.12534,0
Ireland,1959,40,0.0935,0
Ireland,1959,41,0.06577,0
Ireland,1959,42,0.05541,0
Ireland,1959,43,0.03491,0
Ireland,1959,44,0.02103,0
Ireland,1959,45,0.0121,0
Ireland,1959,46,0.00608,0
Ireland,1959,47,0.00199,0
Ireland,1959,48,0.00059,0
Ireland,1959,49,0.00044,0
Ireland,1959,50,0.0,0
Ireland,1959,51,0.0,0
Ireland,1959,52,0.0,0
Ireland,1959,53,0.0,0
Ireland,1959,54,0.0,0
Ireland,1959,55,0.0,0
Ireland,1960,12,0.0,0
Ireland,1960,13,0.0,0
Ireland,1960,14,0.0,0
Ireland,1960,15,0.00155,0
Ireland,1960,16,0.0028,0
Ireland,1960,17,0.00767,0
Ireland,1960,18,0.01405,0
Ireland,1960,19,0.02634,0
Ireland,1960,20,0.05029,0
Ireland,1960,21,0.07152,0
Ireland,1960,22,0.10342,0
Ireland,1960,23,0.13596,0
Ireland,1960,24,0.15924,0
Ireland,1960,25,0.17972,0
Ireland,1960,26,0.19889,0
Ireland,1960,27,0.2222,0
Ireland,1960,28,0.21775,0
Ireland,1960,29,0.21635,0
Ireland,1960,30,0.22894,0
Ireland,1960,31,0.21837,0
Ireland,1960,32,0.21068,0
Ireland,1960,33,0.21423,0
Ireland,1960,34,0.19298,0
Ireland,1960,35,0.19316,0
Ireland,1960,36,0.1712,0
Ireland,1960,37,0.14979,0
Ireland,1960,38,0.14555,0
Ireland,1960,39,0.11686,0
Ireland,1960,40,0.09917,0
Ireland,1960,41,0.07147,0
Ireland,1960,42,0.05251,0
Ireland,1960,43,0.03485,0
Ireland,1960,44,0.02367,0
Ireland,1960,45,0.01138,0
Ireland,1960,46,0.00587,0
Ireland,1960,47,0.00221,0
Ireland,1960,48,0.00087,0
Ireland,1960,49,0.00041,0
Ireland,1960,50,0.0,0
Ireland,1960,51,0.0,0
Ireland,1960,52,0.0,0
Ireland,1960,53,0.0,0
Ireland,1960,54,0.0,0
Ireland,1960,55,0.0,0
Ireland,1961,12,0.0,0
Ireland,1961,13,0.0,0
Ireland,1961,14,0.0,0
Ireland,1961,15,0.00157,0
Ireland,1961,16,0.00219,0
Ireland,1961,17,0.00677,0
Ireland,1961,18,0.01612,0
Ireland,1961,19,0.02673,0
Ireland,1961,20,0.04646,0
Ireland,1961,21,0.07468,0
Ireland,1961,22,0.1085,0
Ireland,1961,23,0.1396,0
Ireland,1961,24,0.17535,0
Ireland,1961,25,0.18923,0
Ireland,1961,26,0.20675,0
Ireland,1961,27,0.22135,0
Ireland,1961,28,0.23091,0
Ireland,1961,29,0.22451,0
Ireland,1961,30,0.22876,0
Ireland,1961,31,0.2098,0
Ireland,1961,32,0.21192,0
Ireland,1961,33,0.20183,0
Ireland,1961,34,0.20015,0
Ireland,1961,35,0.17576,0
Ireland,1961,36,0.17229,0
Ireland,1961,37,0.15229,0
Ireland,1961,38,0.14197,0
Ireland,1961,39,0.12213,0
Ireland,1961,40,0.09678,0
Ireland,1961,41,0.07696,0
Ireland,1961,42,0.05367,0
Ireland,1961,43,0.03626,0
Ireland,1961,44,0.02233,0
Ireland,1961,45,0.01106,0
Ireland,1961,46,0.00573,0
Ireland,1961,47,0.00236,0
Ireland,1961,48,0.00106,0
Ireland,1961,49,0.00064,0
Ireland,1961,50,0.0,0
Ireland,1961,51,0.0,0
Ireland,1961,52,0.0,0
Ireland,1961,53,0.0,0
Ireland,1961,54,0.0,0
Ireland,1961,55,0.0,0
Ireland,1962,12,0.0,0
Ireland,1962,13,0.0,0
Ireland,1962,14,0.0,0
Ireland,1962,15,0.0015,0
Ireland,1962,16,0.00273,0
Ireland,1962,17,0.0077,0
