unit,time,y,treat
Chile,2022-05,20.41191615,0
Colombia,2022-05,34.52028428,0
Croatia,2022-05,23.7,0
Cyprus,2022-05,20.70707071,0
Czech Republic,2022-05,27.8597786,0
Denmark,2022-05,37.67342583,0
Ecuador,2022-05,7.83256484,0
Egypt,2022-05,33.64012885,0
Estonia,2022-05,33.7201423,0
European Union,2022-05,30.11422638,0
Finland,2022-05,30.74912892,0
France,2022-05,24.79253112,0
Georgia,2022-05,14.2315,0
Germany,2022-05,31.13402062,0
Ghana,2022-05,33.30223881,0
Greece,2022-05,42.97048547,0
Hungary,2022-05,32.3,0
Iceland,2022-05,27.22178,0
India,2022-05,16.62904439,0
Ireland,2022-05,11.91446029,0
Israel,2022-05,15.23988711,0
Italy,2022-05,34.55114823,0
Japan,2022-05,9.55598456,0
Jordan,2022-05,3.2921953,0
Kazakhstan,2022-05,29.0,0
Kuwait,2022-05,2.29062276,0
Kyrgyzstan,2022-05,3.45757365,0
Latvia,2022-05,32.3,0
Lithuania,2022-05,30.9,0
Luxembourg,2022-05,38.42752988,0
Malaysia,2022-05,11.20071685,0
Malta,2022-05,5.37,0
Mexico,2022-05,8.9464049,0
Moldova,2022-05,26.35258014,0
Mongolia,2022-05,25.0,0
Montenegro,2022-05,13.0,0
Morocco,2022-05,15.68047337,0
Netherlands,2022-05,23.7804878,0
North Macedonia,2022-05,18.11707203,0
Norway,2022-05,64.70588235,0
Pakistan,2022-05,29.60526316,0
Paraguay,2022-05,16.6163142,0
Philippines,2022-05,7.24710299,0
Poland,2022-05,24.7,0
Portugal,2022-05,20.98340753,0
Romania,2022-05,43.39225589,0
Serbia,2022-05,18.2,0
Singapore,2022-05,19.52793268,0
Slovakia,2022-05,30.20948181,0
Slovenia,2022-05,22.48363339,0
South Korea,2022-05,9.92887624,0
Spain,2022-05,43.62406174,0
Sweden,2022-05,24.32432432,0
Switzerland,2022-05,4.40411515,0
Thailand,2022-05,13.28740157,0
Tunisia,2022-05,10.8892922,0
Ukraine,2022-05,44.5,0
United Kingdom,2022-05,17.60500447,0
United States,2022-05,11.09083665,0
China,2022-06,6.1,1
Armenia,2022-06,-1.2,0
Belgium,2022-06,33.53299492,0
Bosnia and Herzegovina,2022-06,22.6,0
Bulgaria,2022-06,41.01726551,0
Canada,2022-06,14.43478261,0
Chile,2022-06,22.30871886,0
Colombia,2022-06,31.63936824,0
Croatia,2022-06,24.0,0
Cyprus,2022-06,20.84168337,0
Czech Republic,2022-06,28.5452882,0
Denmark,2022-06,35.53038105,0
Ecuador,2022-06,8.54282891,0
Egypt,2022-06,34.17266187,0
Estonia,2022-06,33.3415862,0
European Union,2022-06,30.39918117,0
Finland,2022-06,32.50428816,0
France,2022-06,25.07676561,0
Georgia,2022-06,15.3938,0
Germany,2022-06,30.68297655,0
Ghana,2022-06,38.65313653,0
Greece,2022-06,39.94343154,0
Hungary,2022-06,35.0,0
Iceland,2022-06,22.106716,0
India,2022-06,16.23036649,0
Ireland,2022-06,12.00406918,0
Israel,2022-06,17.61949391,0
Italy,2022-06,34.05349794,0
Japan,2022-06,9.77948226,0
Jordan,2022-06,2.57320475,0
Kazakhstan,2022-06,28.2,0
Kuwait,2022-06,2.28245364,0
Kyrgyzstan,2022-06,-2.70641802,0
Latvia,2022-06,30.9,0
Lithuania,2022-06,33.7,0
Luxembourg,2022-06,35.17213254,0
Malaysia,2022-06,10.91234347,0
Malta,2022-06,5.06,0
Mexico,2022-06,8.93028235,0
Moldova,2022-06,28.56838168,0
Mongolia,2022-06,41.9,0
Montenegro,2022-06,11.1,0
Morocco,2022-06,15.12195122,0
Netherlands,2022-06,25.05050505,0
North Macedonia,2022-06,17.09316107,0
Norway,2022-06,68.75675676,0
Pakistan,2022-06,38.94101877,0
Paraguay,2022-06,15.94634873,0
Philippines,2022-06,7.80852776,0
Poland,2022-06,25.6,0
Portugal,2022-06,22.36591479,0
Romania,2022-06,45.2059036,0
Serbia,2022-06,19.7,0
Singapore,2022-06,20.18381829,0
Slovakia,2022-06,31.31868132,0
Slovenia,2022-06,22.18743688,0
South Korea,2022-06,9.9613244,0
Spain,2022-06,43.59242177,0
Sweden,2022-06,25.55147059,0
Switzerland,2022-06,4.36432002,0
Thailand,2022-06,13.80999021,0
Tunisia,2022-06,11.58277744,0
Ukraine,2022-06,47.7,0
United Kingdom,2022-06,19.34338953,0
United States,2022-06,11.2314376,0
China,2022-07,4.2,1
Armenia,2022-07,-2.2,0
Belgium,2022-07,31.87668363,0
Bosnia and Herzegovina,2022-07,22.6,0
Bulgaria,2022-07,41.86610216,0
Canada,2022-07,11.65217391,0
Chile,2022-07,21.21873182,0
Colombia,2022-07,32.99287923,0
Croatia,2022-07,23.6,0
Cyprus,2022-07,24.45544554,0
Czech Republic,2022-07,26.82268227,0
Denmark,2022-07,35.12145749,0
Ecuador,2022-07,7.60868063,0
Egypt,2022-07,29.16482545,0
Estonia,2022-07,28.75516037,0
European Union,2022-07,31.26252505,0
Finland,2022-07,27.6119403,0
France,2022-07,26.06060606,0
Georgia,2022-07,12.4206,0
Germany,2022-07,32.96593186,0
Ghana,2022-07,41.19815668,0
Greece,2022-07,35.61264101,0
Hungary,2022-07,37.9,0
Iceland,2022-07,19.137417,0
India,2022-07,14.07407407,0
Ireland,2022-07,12.38761239,0
Israel,2022-07,17.25092251,0
Italy,2022-07,36.8,0
Japan,2022-07,9.48766603,0
Jordan,2022-07,3.27733105,0
Kazakhstan,2022-07,30.1,0
Kuwait,2022-07,2.34875445,0
Kyrgyzstan,2022-07,3.1533204,0
Latvia,2022-07,32.4,0
Lithuania,2022-07,29.8,0
Luxembourg,2022-07,35.04844207,0
Malaysia,2022-07,7.64444444,0
Malta,2022-07,5.25,0
Mexico,2022-07,9.06468289,0
Moldova,2022-07,29.33487819,0
Mongolia,2022-07,22.9,0
Montenegro,2022-07,13.2,0
Morocco,2022-07,13.42281879,0
Netherlands,2022-07,23.76237624,0
North Macedonia,2022-07,15.35754251,0
Norway,2022-07,73.62978283,0
Pakistan,2022-07,38.54998213,0
Paraguay,2022-07,12.97101449,0
Philippines,2022-07,8.20788089,0
Poland,2022-07,25.5,0
Portugal,2022-07,21.71104928,0
Romania,2022-07,49.95951417,0
Serbia,2022-07,19.8,0
Singapore,2022-07,16.376682,0
Slovakia,2022-07,29.78494624,0
Slovenia,2022-07,21.06205251,0
South Korea,2022-07,9.21150972,0
Spain,2022-07,41.63649089,0
Sweden,2022-07,20.51971326,0
Switzerland,2022-07,4.11063259,0
Thailand,2022-07,12.23091977,0
Tunisia,2022-07,10.97922849,0
Ukraine,2022-07,46.4,0
United Kingdom,2022-07,19.68365554,0
United States,2022-07,9.7477782,0
China,2022-08,2.3,1
Armenia,2022-08,-3.5,0
Belgium,2022-08,32.72781418,0
Bosnia and Herzegovina,2022-08,22.2,0
Bulgaria,2022-08,49.41397407,0
Canada,2022-08,10.38394415,0
Chile,2022-08,17.17014503,0
Colombia,2022-08,29.12628278,0
Croatia,2022-08,22.6,0
Cyprus,2022-08,24.80237154,0
Czech Republic,2022-08,25.17793594,0
Denmark,2022-08,37.91044776,0
Ecuador,2022-08,7.88566897,0
Egypt,2022-08,27.39052726,0
Estonia,2022-08,28.29923473,0
European Union,2022-08,34.82142857,0
Finland,2022-08,26.00163532,0
France,2022-08,27.74451098,0
Georgia,2022-08,10.9819,0
Germany,2022-08,38.51485149,0
Ghana,2022-08,39.59670027,0
Greece,2022-08,39.47641575,0
Hungary,2022-08,43.4,0
Iceland,2022-08,16.687701,0
India,2022-08,12.48164464,0
Ireland,2022-08,10.75697211,0
Israel,2022-08,11.3345521,0
Italy,2022-08,40.13944223,0
Japan,2022-08,9.75378788,0
Jordan,2022-08,2.57086391,0
Kazakhstan,2022-08,25.3,0
Kuwait,2022-08,2.41820768,0
Kyrgyzstan,2022-08,1.06899803,0
Latvia,2022-08,37.7,0
Lithuania,2022-08,28.6,0
Luxembourg,2022-08,31.98741601,0
Malaysia,2022-08,6.80212014,0
Malta,2022-08,4.29,0
Mexico,2022-08,8.80138993,0
Moldova,2022-08,30.20042039,0
Mongolia,2022-08,24.8,0
Montenegro,2022-08,14.0,0
Morocco,2022-08,13.40996169,0
Netherlands,2022-08,21.7519685,0
North Macedonia,2022-08,12.93609088,0
Norway,2022-08,77.34375,0
Pakistan,2022-08,41.24955836,0
Paraguay,2022-08,11.3960114,0
Philippines,2022-08,7.44267636,0
Poland,2022-08,25.5,0
Portugal,2022-08,21.08231104,0
Romania,2022-08,51.00429699,0
Serbia,2022-08,17.0,0
Singapore,2022-08,15.02103681,0
Slovakia,2022-08,32.73305085,0
Slovenia,2022-08,21.01498971,0
South Korea,2022-08,8.22490706,0
Spain,2022-08,42.93798257,0
Sweden,2022-08,22.07563764,0
Switzerland,2022-08,3.80434146,0
Thailand,2022-08,10.71080818,0
Tunisia,2022-08,13.05655836,0
Ukraine,2022-08,46.7,0
United Kingdom,2022-08,18.84816754,0
United States,2022-08,8.706458,0
China,2022-09,0.9,1
Armenia,2022-09,-3.3,0
Belgium,2022-09,31.03515246,0
Bosnia and Herzegovina,2022-09,22.2,0
Bulgaria,2022-09,55.71986862,0
Canada,2022-09,8.87931034,0
Chile,2022-09,16.87239896,0
Colombia,2022-09,27.26888983,0
Croatia,2022-09,22.1,0
Cyprus,2022-09,23.21253673,0
Czech Republic,2022-09,25.795053,0
Denmark,2022-09,28.69318182,0
Ecuador,2022-09,7.44565204,0
Egypt,2022-09,22.92213473,0
Estonia,2022-09,23.24874639,0
European Union,2022-09,33.2361516,0
Finland,2022-09,22.86171063,0
France,2022-09,25.93320236,0
Georgia,2022-09,9.1846,0
Germany,2022-09,38.55890944,0
Ghana,2022-09,45.41326067,0
Greece,2022-09,29.43912102,0
Hungary,2022-09,42.7,0
Iceland,2022-09,13.594718,0
India,2022-09,10.55312955,0
Ireland,2022-09,12.5748503,0
Israel,2022-09,12.09899175,0
Italy,2022-09,41.76470588,0
Japan,2022-09,10.37735849,0
Jordan,2022-09,0.84863511,0
Kazakhstan,2022-09,21.8,0
Kuwait,2022-09,2.48933144,0
Kyrgyzstan,2022-09,0.59685382,0
Latvia,2022-09,33.3,0
Lithuania,2022-09,27.7,0
Luxembourg,2022-09,29.78838688,0
Malaysia,2022-09,4.92957746,0
Malta,2022-09,4.68,0
Mexico,2022-09,8.37441907,0
Moldova,2022-09,30.42655793,0
Mongolia,2022-09,21.8,0
Montenegro,2022-09,15.7,0
Morocco,2022-09,11.26760563,0
Netherlands,2022-09,19.94134897,0
North Macedonia,2022-09,13.19310591,0
Norway,2022-09,52.30352304,0
Pakistan,2022-09,38.86986301,0
Paraguay,2022-09,9.48396095,0
Philippines,2022-09,7.66982346,0
Poland,2022-09,24.6,0
Portugal,2022-09,20.20330368,0
Romania,2022-09,46.31895882,0
Serbia,2022-09,16.9,0
Singapore,2022-09,13.80347737,0
Slovakia,2022-09,35.87069864,0
Slovenia,2022-09,21.27721617,0
South Korea,2022-09,7.89814815,0
Spain,2022-09,35.57700489,0
Sweden,2022-09,20.69264069,0
Switzerland,2022-09,3.76574955,0
Thailand,2022-09,10.48543689,0
Tunisia,2022-09,12.76088253,0
Ukraine,2022-09,51.6,0
United Kingdom,2022-09,18.02426343,0
United States,2022-09,8.480746,0
China,2022-10,-1.3,1
Armenia,2022-10,-2.9,0
Belgium,2022-10,28.45663619,0
Bosnia and Herzegovina,2022-10,20.8,0
Bulgaria,2022-10,41.04220683,0
Canada,2022-10,9.86394558,0
Chile,2022-10,13.82473053,0
Colombia,2022-10,26.34603544,0
Croatia,2022-10,17.9,0
Cyprus,2022-10,22.2114452,0
Czech Republic,2022-10,24.09012132,0
Denmark,2022-10,22.43947858,0
Ecuador,2022-10,7.2358017,0
Egypt,2022-10,22.22687317,0
Estonia,2022-10,23.50524874,0
European Union,2022-10,25.84269663,0
Finland,2022-10,20.83662194,0
France,2022-10,21.12810707,0
Georgia,2022-10,5.6289,0
Germany,2022-10,31.66351607,0
Ghana,2022-10,64.88413547,0
Greece,2022-10,35.42401068,0
Hungary,2022-10,41.7,0
Iceland,2022-10,6.975209,0
India,2022-10,8.67093106,0
Ireland,2022-10,13.58267717,0
Israel,2022-10,10.36363636,0
Italy,2022-10,27.65567766,0
Japan,2022-10,9.74930362,0
Jordan,2022-10,1.26341196,0
Kazakhstan,2022-10,17.0,0
Kuwait,2022-10,2.62225372,0
Kyrgyzstan,2022-10,2.33441747,0
Latvia,2022-10,31.2,0
Lithuania,2022-10,28.1,0
Luxembourg,2022-10,31.93608386,0
Malaysia,2022-10,4.01046207,0
Malta,2022-10,5.2,0
Mexico,2022-10,7.09618847,0
Moldova,2022-10,34.89570711,0
Mongolia,2022-10,23.4,0
Montenegro,2022-10,13.1,0
Morocco,2022-10,10.96532334,0
Netherlands,2022-10,18.22519084,0
North Macedonia,2022-10,11.93657923,0
Norway,2022-10,19.82978723,0
Pakistan,2022-10,32.59774395,0
Paraguay,2022-10,8.54408749,0
Philippines,2022-10,7.29185843,0
Poland,2022-10,23.1,0
Portugal,2022-10,18.09688915,0
Romania,2022-10,43.28550405,0
Serbia,2022-10,15.8,0
Singapore,2022-10,11.59678298,0
Slovakia,2022-10,34.11644535,0
Slovenia,2022-10,20.57032383,0
South Korea,2022-10,7.34054252,0
Spain,2022-10,24.9663184,0
Sweden,2022-10,18.94463668,0
Switzerland,2022-10,3.44875142,0
Thailand,2022-10,9.92366412,0
Tunisia,2022-10,12.58160237,0
Ukraine,2022-10,41.8,0
United Kingdom,2022-10,17.22080136,0
United States,2022-10,8.18081893,0
China,2022-11,-1.3,1
Armenia,2022-11,-2.1,0
Belgium,2022-11,21.69700263,0
Bosnia and Herzegovina,2022-11,18.8,0
Bulgaria,2022-11,20.99215316,0
Canada,2022-11,9.01360544,0
Chile,2022-11,13.82070438,0
Colombia,2022-11,24.52290711,0
Croatia,2022-11,17.9,0
Cyprus,2022-11,18.13031161,0
Czech Republic,2022-11,21.31849315,0
Denmark,2022-11,14.39859526,0
Ecuador,2022-11,6.32672975,0
Egypt,2022-11,23.98152037,0
Estonia,2022-11,22.40523466,0
European Union,2022-11,22.26310948,0
Finland,2022-11,18.77934272,0
France,2022-11,17.77777778,0
Georgia,2022-11,3.598,0
Germany,2022-11,26.40449438,0
Ghana,2022-11,77.7103209,0
Greece,2022-11,26.22000934,0
Hungary,2022-11,37.0,0
Iceland,2022-11,3.484344,0
India,2022-11,6.12386917,0
Ireland,2022-11,7.11500975,0
Israel,2022-11,10.23339318,0
Italy,2022-11,29.38517179,0
Japan,2022-11,9.96309963,0
Jordan,2022-11,0.70972671,0
Kazakhstan,2022-11,10.0,0
Kuwait,2022-11,2.61854211,0
Kyrgyzstan,2022-11,0.44361939,0
Latvia,2022-11,30.4,0
Lithuania,2022-11,23.9,0
Luxembourg,2022-11,28.6284112,0
Malaysia,2022-11,3.18142734,0
Malta,2022-11,5.42,0
Mexico,2022-11,5.90555954,0
Moldova,2022-11,28.12057993,0
Mongolia,2022-11,18.8,0
Montenegro,2022-11,13.7,0
Morocco,2022-11,10.26119403,0
Netherlands,2022-11,15.43560606,0
North Macedonia,2022-11,10.59719837,0
Norway,2022-11,22.29562345,0
Pakistan,2022-11,27.72501847,0
Paraguay,2022-11,8.53658537,0
Philippines,2022-11,6.38444496,0
Poland,2022-11,21.1,0
Portugal,2022-11,16.85499953,0
Romania,2022-11,37.18161926,0
Serbia,2022-11,15.3,0
Singapore,2022-11,7.43269808,0
Slovakia,2022-11,23.51758794,0
Slovenia,2022-11,19.69914726,0
South Korea,2022-11,6.23293904,0
Spain,2022-11,20.52777655,0
Sweden,2022-11,19.62457338,0
Switzerland,2022-11,2.78733381,0
Thailand,2022-11,7.16305372,0
Tunisia,2022-11,10.41420118,0
Ukraine,2022-11,38.8,0
United Kingdom,2022-11,15.87837838,0
United States,2022-11,7.39568236,0
China,2022-12,-0.7,1
Armenia,2022-12,-0.4,0
Belgium,2022-12,18.80668682,0
Bosnia and Herzegovina,2022-12,17.6,0
Bulgaria,2022-12,22.96668379,0
Canada,2022-12,7.52961083,0
Chile,2022-12,4.34046984,0
Colombia,2022-12,21.80426318,0
Croatia,2022-12,14.9,0
Cyprus,2022-12,17.63602251,0
Czech Republic,2022-12,20.13710368,0
Denmark,2022-12,10.72635135,0
Ecuador,2022-12,6.13876546,0
Egypt,2022-12,28.15575524,0
Estonia,2022-12,16.59170415,0
European Union,2022-12,20.54054054,0
Finland,2022-12,14.52471483,0
France,2022-12,17.0620438,0
Georgia,2022-12,0.0587,0
Germany,2022-12,21.4479638,0
Ghana,2022-12,51.96581197,0
Greece,2022-12,16.52378861,0
Hungary,2022-12,34.9,0
Iceland,2022-12,8.452305,0
India,2022-12,5.02442428,0
Ireland,2022-12,4.5410628,0
Israel,2022-12,9.04159132,0
Italy,2022-12,31.66368515,0
Japan,2022-12,10.60885609,0
Jordan,2022-12,-0.31899295,0
Kazakhstan,2022-12,9.4,0
Kuwait,2022-12,2.73952769,0
Kyrgyzstan,2022-12,2.10150522,0
Latvia,2022-12,29.5,0
Lithuania,2022-12,20.7,0
Luxembourg,2022-12,27.30313794,0
Malaysia,2022-12,3.46020761,0
Malta,2022-12,4.26,0
Mexico,2022-12,5.3202949,0
Moldova,2022-12,27.6481596,0
Mongolia,2022-12,20.3,0
Montenegro,2022-12,12.1,0
Morocco,2022-12,6.25566636,0
Netherlands,2022-12,13.32703214,0
North Macedonia,2022-12,9.6311968,0
Norway,2022-12,18.73088685,0
Pakistan,2022-12,27.11407266,0
Paraguay,2022-12,8.90688259,0
Philippines,2022-12,5.44910725,0
Poland,2022-12,20.5,0
Portugal,2022-12,14.69256884,0
Romania,2022-12,34.87694023,0
Serbia,2022-12,13.3,0
Singapore,2022-12,3.67145672,0
Slovakia,2022-12,22.3,0
Slovenia,2022-12,19.29891408,0
South Korea,2022-12,5.81543502,0
Spain,2022-12,14.86410353,0
Sweden,2022-12,18.8538206,0
Switzerland,2022-12,2.59895255,0
Thailand,2022-12,4.91958373,0
Tunisia,2022-12,10.16548463,0
Ukraine,2022-12,38.2,0
United Kingdom,2022-12,14.3697479,0
United States,2022-12,6.4228286,0
China,2023-01,-0.8,1
Armenia,2023-01,1.6,0
Belgium,2023-01,11.34482176,0
Bosnia and Herzegovina,2023-01,16.2,0
Bulgaria,2023-01,16.67157324,0
Canada,2023-01,4.78153339,0
Chile,2023-01,3.81366944,0
Colombia,2023-01,16.20094192,0
Croatia,2023-01,14.0,0
Cyprus,2023-01,18.27553889,0
Czech Republic,2023-01,19.00561347,0
Denmark,2023-01,10.56218058,0
Ecuador,2023-01,3.74319589,0
Egypt,2023-01,29.73084886,0
Estonia,2023-01,12.66290334,0
European Union,2023-01,13.32179931,0
Finland,2023-01,10.73573574,0
France,2023-01,14.57418788,0
Georgia,2023-01,1.7939,0
Germany,2023-01,16.39058413,0
Ghana,2023-01,46.21643613,0
Greece,2023-01,13.53183175,0
Hungary,2023-01,33.5,0
Iceland,2023-01,9.367094,0
India,2023-01,4.79833102,0
Ireland,2023-01,4.94186047,0
Israel,2023-01,7.52014324,0
Italy,2023-01,11.01141925,0
Japan,2023-01,9.5890411,0
Jordan,2023-01,3.25511549,0
Kazakhstan,2023-01,7.1,0
Kuwait,2023-01,2.8287358,0
Kyrgyzstan,2023-01,5.22079827,0
Latvia,2023-01,22.4,0
Lithuania,2023-01,18.6,0
Luxembourg,2023-01,25.40055279,0
Malaysia,2023-01,1.28095645,0
Malta,2023-01,3.85,0
Mexico,2023-01,5.64599343,0
Moldova,2023-01,24.78935685,0
Mongolia,2023-01,21.7,0
Montenegro,2023-01,12.9,0
Morocco,2023-01,3.97877984,0
Netherlands,2023-01,11.19199272,0
North Macedonia,2023-01,8.89743774,0
Norway,2023-01,-0.54179567,0
Pakistan,2023-01,28.53239451,0
Paraguay,2023-01,7.44891233,0
Philippines,2023-01,4.69448719,0
Poland,2023-01,20.1,0
Portugal,2023-01,12.04562315,0
Romania,2023-01,24.78099598,0
Serbia,2023-01,10.6,0
Singapore,2023-01,1.26475032,0
Slovakia,2023-01,14.36726927,0
Slovenia,2023-01,18.20216337,0
South Korea,2023-01,5.08825648,0
Spain,2023-01,7.81822804,0
Sweden,2023-01,12.12871287,0
Switzerland,2023-01,2.82250554,0
Thailand,2023-01,2.42085661,0
Tunisia,2023-01,8.60277136,0
Ukraine,2023-01,28.8,0
United Kingdom,2023-01,13.25600663,0
United States,2023-01,5.74041511,0
China,2023-02,-1.4,1
Armenia,2023-02,-0.1,0
Belgium,2023-02,8.72331519,0
Bosnia and Herzegovina,2023-02,13.7,0
Bulgaria,2023-02,8.81873589,0
Canada,2023-02,1.44462279,0
Chile,2023-02,-0.54078127,0
Colombia,2023-02,13.14993954,0
Croatia,2023-02,12.7,0
Cyprus,2023-02,17.3630455,0
Czech Republic,2023-02,16.0,0
Denmark,2023-02,8.45896147,0
Ecuador,2023-02,2.4501144,0
Egypt,2023-02,24.34108527,0
Estonia,2023-02,11.64061419,0
European Union,2023-02,11.4922813,0
Finland,2023-02,9.15860015,0
France,2023-02,13.0017452,0
Georgia,2023-02,-1.0052,0
Germany,2023-02,13.92949269,0
Ghana,2023-02,50.50900548,0
Greece,2023-02,4.70609662,0
Hungary,2023-02,29.0,0
Iceland,2023-02,7.883504,0
India,2023-02,3.85409498,0
Ireland,2023-02,5.45277507,0
Israel,2023-02,6.20087336,0
Italy,2023-02,9.59349593,0
Japan,2023-02,8.42391304,0
Jordan,2023-02,2.99200259,0
Kazakhstan,2023-02,4.5,0
Kuwait,2023-02,2.87715391,0
Kyrgyzstan,2023-02,3.97707752,0
Latvia,2023-02,21.9,0
Lithuania,2023-02,15.0,0
Luxembourg,2023-02,22.54002942,0
Malaysia,2023-02,-0.83752094,0
Malta,2023-02,4.86,0
Mexico,2023-02,4.63575113,0
Moldova,2023-02,25.96833326,0
Mongolia,2023-02,1.1,0
Montenegro,2023-02,12.5,0
Morocco,2023-02,3.59649123,0
Netherlands,2023-02,8.77350045,0
North Macedonia,2023-02,7.8233564,0
Norway,2023-02,-5.38286581,0
Pakistan,2023-02,36.44753803,0
Paraguay,2023-02,6.45792564,0
Philippines,2023-02,3.91299115,0
Poland,2023-02,18.2,0
Portugal,2023-02,10.32322499,0
Romania,2023-02,22.32496697,0
Serbia,2023-02,9.4,0
Singapore,2023-02,-0.65815177,0
Slovakia,2023-02,10.24955437,0
Slovenia,2023-02,14.89285714,0
South Korea,2023-02,4.78623286,0
Spain,2023-02,7.96615068,0
Sweden,2023-02,9.86949429,0
Switzerland,2023-02,2.96610986,0
Thailand,2023-02,1.56537753,0
Tunisia,2023-02,8.18443804,0
Ukraine,2023-02,31.7,0
United Kingdom,2023-02,11.73092699,0
United States,2023-02,4.73692423,0
China,2023-03,-2.5,1
Armenia,2023-03,-2.7,0
Belgium,2023-03,2.0678181,0
Bosnia and Herzegovina,2023-03,11.8,0
Bulgaria,2023-03,1.96851009,0
Canada,2023-03,-2.17054264,0
Chile,2023-03,-1.27115978,0
Colombia,2023-03,7.08665972,0
Croatia,2023-03,9.3,0
Cyprus,2023-03,13.16025067,0
Czech Republic,2023-03,10.15801354,0
Denmark,2023-03,3.87096774,0
Ecuador,2023-03,3.29654794,0
Egypt,2023-03,16.38418079,0
Estonia,2023-03,7.90763241,0
European Union,2023-03,4.97553018,0
Finland,2023-03,3.84889522,0
France,2023-03,8.98502496,0
Georgia,2023-03,-5.2351,0
Germany,2023-03,7.54716981,0
Ghana,2023-03,41.34897361,0
Greece,2023-03,-10.85772654,0
Hungary,2023-03,21.7,0
Iceland,2023-03,-1.002824,0
India,2023-03,1.41034251,0
Ireland,2023-03,3.51043643,0
Israel,2023-03,3.1462585,0
Italy,2023-03,3.75,0
Japan,2023-03,7.44394619,0
Jordan,2023-03,2.03544433,0
Kazakhstan,2023-03,-7.6,0
Kuwait,2023-03,2.76872781,0
Kyrgyzstan,2023-03,-6.93057447,0
Latvia,2023-03,15.8,0
Lithuania,2023-03,6.8,0
Luxembourg,2023-03,18.23430442,0
Malaysia,2023-03,-2.94358136,0
Malta,2023-03,4.51,0
Mexico,2023-03,3.76738035,0
Moldova,2023-03,23.769887,0
Mongolia,2023-03,-3.5,0
Montenegro,2023-03,10.7,0
Morocco,2023-03,3.04878049,0
Netherlands,2023-03,3.95869191,0
North Macedonia,2023-03,2.92903286,0
Norway,2023-03,-21.91958495,0
Pakistan,2023-03,37.5217197,0
Paraguay,2023-03,5.94699418,0
Philippines,2023-03,2.911874,0
Poland,2023-03,10.3,0
Portugal,2023-03,4.63962396,0
Romania,2023-03,15.11670447,0
Serbia,2023-03,5.5,0
Singapore,2023-03,-4.87337099,0
Slovakia,2023-03,9.46065429,0
Slovenia,2023-03,13.35565148,0
South Korea,2023-03,3.337159,0
Spain,2023-03,-1.3651723,0
Sweden,2023-03,4.26026336,0
Switzerland,2023-03,2.67369014,0
Thailand,2023-03,-1.69642857,0
Tunisia,2023-03,6.55412678,0
Ukraine,2023-03,28.8,0
United Kingdom,2023-03,8.35322196,0
United States,2023-03,2.66053109,0
China,2023-04,-3.6,1
Armenia,2023-04,-3.3,0
Belgium,2023-04,-5.46273992,0
Bosnia and Herzegovina,2023-04,4.9,0
Bulgaria,2023-04,-3.48571224,0
Canada,2023-04,-3.52490421,0
Chile,2023-04,-4.00957878,0
Colombia,2023-04,3.66262868,0
Croatia,2023-04,6.5,0
Cyprus,2023-04,10.78001753,0
Czech Republic,2023-04,6.39705882,0
Denmark,2023-04,1.49371069,0
Ecuador,2023-04,1.5452975,0
Egypt,2023-04,21.28485704,0
Estonia,2023-04,4.20530234,0
European Union,2023-04,0.80385852,0
Finland,2023-04,-0.27835769,0
France,2023-04,4.57570715,0
Georgia,2023-04,-6.0212,0
Germany,2023-04,5.18754988,0
Ghana,2023-04,43.51918899,0
Greece,2023-04,-13.26629727,0
Hungary,2023-04,15.9,0
Iceland,2023-04,-6.97538,0
India,2023-04,-0.78791858,0
Ireland,2023-04,-0.75046904,0
Israel,2023-04,-0.32760033,0
Italy,2023-04,-1.48205928,0
Japan,2023-04,6.07929515,0
Jordan,2023-04,0.48701149,0
Kazakhstan,2023-04,-9.4,0
Kuwait,2023-04,2.7734489,0
Kyrgyzstan,2023-04,2.66759457,0
Latvia,2023-04,10.6,0
Lithuania,2023-04,-0.2,0
Luxembourg,2023-04,7.74221512,0
Malaysia,2023-04,-3.01794454,0
Malta,2023-04,4.64,0
Mexico,2023-04,3.05329361,0
Moldova,2023-04,17.2848675,0
Mongolia,2023-04,-1.1,0
Montenegro,2023-04,6.4,0
Morocco,2023-04,2.15331611,0
Netherlands,2023-04,0.24875622,0
North Macedonia,2023-04,0.03090236,0
Norway,2023-04,-15.29329609,0
Pakistan,2023-04,33.43279272,0
Paraguay,2023-04,4.96453901,0
Philippines,2023-04,2.50036647,0
Poland,2023-04,6.2,0
Portugal,2023-04,2.19065549,0
Romania,2023-04,11.95304955,0
Serbia,2023-04,3.8,0
Singapore,2023-04,-5.97820387,0
Slovakia,2023-04,1.5,0
Slovenia,2023-04,9.8740036,0
South Korea,2023-04,1.6159861,0
Spain,2023-04,-4.48425495,0
Sweden,2023-04,1.67938931,0
Switzerland,2023-04,1.9339469,0
Thailand,2023-04,-3.42105263,0
Tunisia,2023-04,4.09972299,0
Ukraine,2023-04,27.8,0
